isqno,name,war,war4,att_str,def_str,att_cas,def_cas,att_cav,def_cav,att_arty,def_arty,att_tank,def_tank,att_ach,def_ach,att_pri1,def_pri1,duration1,wofa,wofd,terra1,wx1,surpa,morala,momnta,techa,inita,mobila,force_ratio,att_loss_pct,def_loss_pct,exchange_ratio,total_troops,casualty_intensity,attacker_underdog,ach_diff,log_att_str,log_def_str,log_att_cas,log_def_cas,log_total_troops,log_exchange_ratio,log_force_ratio,log_duration1,umap_x,umap_y,kmeans,hdbscan
572,THIRD ARMY BUILDUP,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,45160.0,10980.0,750.0,400.0,0.0,0.0,555.0,24.0,310.0,148.0,8,6,FF,DO,1.0,54.0,38.0,R,D,1.0,2.0,1.0,0.0,0.0,0.0,4.112932604735883,0.016607617360496,0.0364298724954462,1.875,56140.0,0.0204845030281439,0,2,10.71798916150825,9.303921785597714,6.621405651764134,5.993961427306569,10.93562166236856,1.0560526742493137,1.631773134852352,0.6931471805599453,8.047348,15.706642,2,1
573,KANTARA-FIRDAN,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,25850.0,67440.0,700.0,700.0,0.0,0.0,44.0,639.0,530.0,516.0,4,7,FF,DO,1.0,27.0,27.0,R,D,0.0,0.0,0.0,0.0,0.0,1.0,0.3833036773428232,0.0270793036750483,0.010379596678529,1.0,93290.0,0.0150069675206345,1,-3,10.160104563907876,11.11900842056106,6.55250788703459,6.55250788703459,11.443478919160071,0.6931471805599453,0.3244746072792696,0.6931471805599453,12.566861,9.478478,0,1
574,"EGYPTIAN OFFENSIVE, NORTH","ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,81160.0,43400.0,1700.0,380.0,0.0,0.0,585.0,144.0,1002.0,714.0,3,8,FF,DO,1.0,50.0,50.0,R,D,0.0,0.0,0.0,0.0,0.0,0.0,1.8700460829493089,0.0209462789551503,0.0087557603686635,4.473684210526316,124560.0,0.01669877970456,0,-5,11.304190115204406,10.6782377612977,7.438971592395862,5.942799375126701,11.732550834735129,1.6999519199749322,1.0543280864193838,0.6931471805599453,13.3167925,12.950641,6,1
575,"EGYPTIAN OFFENSIVE, SOUTH","ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,57960.0,28600.0,1350.0,260.0,0.0,0.0,447.0,96.0,709.0,348.0,5,8,FF,DD,1.0,50.0,50.0,R,D,0.0,0.0,0.0,0.0,0.0,0.0,2.0265734265734268,0.0232919254658385,0.009090909090909,5.1923076923076925,86560.0,0.0185998151571164,0,-3,10.967525649563903,10.261196961231647,7.208600337960199,5.564520407322694,11.368604646693798,1.823307826962981,1.1074310972723644,0.6931471805599453,13.352106,12.82833,6,1
576,DEVERSOIR (CHINESE FARM I),"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,22790.0,30970.0,100.0,500.0,0.0,0.0,96.0,322.0,344.0,389.0,7,4,EE,DO,1.0,14.0,14.0,R,D,2.0,0.0,0.0,0.0,1.0,1.0,0.7358734258960284,0.0043878894251864,0.0161446561188246,0.2,53760.0,0.0111607142857142,1,3,10.034121000171332,10.340806561758198,4.61512051684126,6.2166061010848646,10.892303576214507,0.1823215567939546,0.5515107022297827,0.6931471805599453,11.711488,9.499618,3,1
577,DEVERSOIR (CHINESE FARM II),"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,28900.0,36840.0,950.0,2400.0,0.0,0.0,72.0,347.0,444.0,419.0,7,3,FF,DO,1.60416666666667,11.0,11.0,R,D,0.0,0.0,0.0,0.0,0.0,1.0,0.7844733984799132,0.0328719723183391,0.0651465798045602,0.3958333333333333,65740.0,0.0509583206571341,1,4,10.27163147557801,10.514366634409091,6.85751406254539,7.783640596221253,11.09347805854152,0.3334916084830751,0.5791233568489672,0.9571127263944116,12.41014,9.645777,0,1
578,DEVERSOIR WEST,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,19600.0,18180.0,300.0,800.0,0.0,0.0,72.0,119.0,232.0,293.0,8,5,FF,DO,1.0,11.0,11.0,R,D,0.0,0.0,1.0,0.0,1.0,0.0,1.0781078107810782,0.0153061224489795,0.044004400440044,0.375,37780.0,0.0291159343568025,0,3,9.883335864325277,9.808132371719273,5.707110264748875,6.68586094706836,10.539561609736436,0.3184537311185346,0.7314577733240307,0.6931471805599453,8.348573,14.690082,3,1
579,ISMAILIA,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,17000.0,23860.0,600.0,1800.0,0.0,0.0,72.0,137.0,232.0,246.0,4,8,FF,DO,4.0,20.0,20.0,R,D,0.0,0.0,0.0,0.0,0.0,0.0,0.7124895222129086,0.0352941176470588,0.0754400670578373,0.3333333333333333,40860.0,0.0587371512481644,1,-4,9.741027444837728,10.080000605922026,6.398594934535208,7.496097345175956,10.617931341885154,0.2876820724517809,0.537948172719706,1.6094379124341005,12.613839,9.387514,3,1
580,JEBEL GENEIFA,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,16200.0,35633.0,300.0,1650.0,0.0,0.0,48.0,213.0,318.0,454.0,7,4,FF,DO,2.97916666666667,18.0,18.0,R,D,0.0,0.0,1.0,0.0,1.0,2.0,0.4546347486880139,0.0185185185185185,0.0463053910700754,0.1818181818181818,51833.0,0.0376208207126733,1,3,9.692828247710418,10.481055517243917,5.707110264748875,7.409136443920128,10.855801583586938,0.1670540846631662,0.3747548372801483,1.3810724171387398,10.966112,8.803137,2,1
581,SHALLUFA I,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,16200.0,25600.0,150.0,1100.0,0.0,0.0,72.0,160.0,318.0,445.0,6,4,FF,DD,1.0,32.0,32.0,R,D,0.0,0.0,1.0,0.0,1.0,1.0,0.6328125,0.0092592592592592,0.04296875,0.1363636363636363,41800.0,0.0299043062200956,1,2,9.692828247710418,10.150386692204734,5.017279836814924,7.00397413672268,10.640675541671662,0.1278333715098848,0.4903039880451938,0.6931471805599453,11.107755,8.932706,3,1
582,SHALLUFA II,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,11700.0,22570.0,150.0,1100.0,0.0,0.0,48.0,139.0,126.0,259.0,7,2,FF,DD,1.95138888888889,32.0,32.0,R,D,0.0,1.0,1.0,0.0,1.0,0.0,0.5183872396987151,0.0128205128205128,0.0487372618520159,0.1363636363636363,34270.0,0.0364750510650714,1,5,9.367429587218956,10.024421175431756,5.017279836814924,7.00397413672268,10.442054794483775,0.1278333715098848,0.4176487450570731,1.0822758693484165,11.0780115,8.90163,3,1
583,SUEZ,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,14681.0,22570.0,340.0,1100.0,0.0,0.0,60.0,139.0,225.0,259.0,3,6,FF,DD,1.59722222222222,6.0,6.0,R,D,0.0,1.0,1.0,0.0,1.0,0.0,0.6504652193176783,0.0231591853415979,0.0487372618520159,0.3090909090909091,37251.0,0.0386566803575742,1,-3,9.594377532670729,10.024421175431756,5.831882477283517,7.00397413672268,10.525460913641547,0.2693329337835843,0.5010571992733704,0.9544424978385304,11.0977,8.870484,3,1
584,ADABIYA,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,10900.0,14620.0,75.0,400.0,0.0,0.0,36.0,83.0,164.0,199.0,8,2,EE,DD,2.0,13.0,13.0,R,D,0.0,1.0,1.0,0.0,1.0,0.0,0.7455540355677155,0.0068807339449541,0.027359781121751,0.1875,25520.0,0.0186128526645768,1,6,9.29660980712836,9.590214130417438,4.330733340286331,5.993961427306569,10.147256921643994,0.1718502569266592,0.5570720041549567,1.0986122886681098,11.042497,8.850952,3,1
585,KUNEITRA,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,17750.0,3630.0,350.0,200.0,0.0,0.0,115.0,12.0,75.0,50.0,6,6,FF,DD,2.0,15.0,15.0,G,D,2.0,0.0,0.0,0.0,0.0,0.0,4.889807162534435,0.0197183098591549,0.0550964187327823,1.75,21380.0,0.0257249766136576,0,0,9.784197131344804,8.197263371414335,5.860786223465865,5.303304908059076,9.97025795616998,1.01160091167848,1.7732232573201396,1.0986122886681098,7.1387286,12.325691,6,1
586,AHMADIYEH,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,22750.0,5745.0,700.0,250.0,0.0,0.0,131.0,16.0,147.0,78.0,3,7,FF,DD,2.32986111111111,7.5,7.5,G,D,2.0,0.0,0.0,0.0,0.0,0.0,3.9599651871192343,0.0307692307692307,0.0435161009573542,2.8,28495.0,0.0333391823126864,0,-4,10.032364379457016,8.656259239539235,6.55250788703459,5.5254529391317835,10.257519005529442,1.33500106673234,1.601398721986244,1.202930594747492,6.9835534,11.803462,6,1
587,RAFID,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,19525.0,4958.0,350.0,250.0,0.0,0.0,129.0,24.0,147.0,75.0,6,5,FF,DO,1.0,14.0,14.0,G,D,2.0,0.0,0.0,0.0,0.0,1.0,3.938079870915692,0.0179257362355953,0.0504235578862444,1.4,24483.0,0.0245068006371768,0,1,9.879502189785615,8.508959386489133,5.860786223465865,5.5254529391317835,10.10577512197096,0.8754687373538999,1.5969765655422168,0.6931471805599453,7.1734366,12.5585785,6,1
588,YEHUDA-EL AL,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,21984.0,6300.0,500.0,150.0,0.0,0.0,129.0,36.0,189.0,106.0,3,7,FF,DO,2.0,12.5,20.0,G,D,2.0,0.0,0.0,0.0,0.0,0.0,3.4895238095238095,0.0227438136826783,0.0238095238095238,3.3333333333333335,28284.0,0.0229811907792391,0,-4,9.99811568161491,8.748463629942055,6.2166061010848646,5.017279836814924,10.250086907777256,1.4663370687934272,1.5017466403445074,1.0986122886681098,6.9800825,11.790033,6,1
589,NAFEKH,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,12500.0,6946.0,500.0,250.0,0.0,0.0,71.0,36.0,318.0,110.0,3,7,FF,DO,1.69791666666667,7.0,7.0,G,D,2.0,0.0,1.0,0.0,1.0,0.0,1.7995968902965735,0.04,0.0359919378059314,2.0,19446.0,0.0385683431039802,0,-4,9.433563920090563,8.846065190692881,6.2166061010848646,5.5254529391317835,9.875448095504884,1.0986122886681098,1.0294754390655831,0.9924798702317028,7.8911676,13.261578,3,1
590,TEL FARRIS,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,17833.0,23750.0,450.0,1125.0,0.0,0.0,60.0,151.0,249.0,253.0,7,3,FF,DO,2.0,14.0,14.0,G,D,0.0,0.0,1.0,0.0,1.0,0.0,0.7508631578947368,0.0252341165255425,0.0473684210526315,0.4,41583.0,0.0378760551186783,1,4,9.788862026694824,10.075379913839544,6.111467339502679,7.026426808699636,10.635470756881272,0.3364722366212129,0.5601088994186755,1.0986122886681098,11.0808935,8.870727,3,1
591,HUSHNIYAH,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,12733.0,14683.0,450.0,1125.0,0.0,0.0,60.0,94.0,219.0,170.0,7,3,FF,DO,3.0,12.0,20.0,G,D,0.0,0.0,1.0,0.0,1.0,0.0,0.8671933528570456,0.0353412392994581,0.0766192195055506,0.4,27416.0,0.0574482054274875,0,4,9.45203086057697,9.594513744616725,6.111467339502679,7.026426808699636,10.218918537940311,0.3364722366212129,0.6244364225915072,1.3862943611198906,8.206721,14.804022,3,1
592,MOUNT HERMONIT,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,31650.0,5395.0,1200.0,400.0,0.0,0.0,155.0,24.0,182.0,38.0,4,7,FF,DD,2.0,7.5,7.5,G,D,0.0,0.0,0.0,0.0,1.0,0.0,5.866543095458758,0.0379146919431279,0.0741427247451343,3.0,37045.0,0.0431907139964907,0,-3,10.362525022649812,8.593413217327646,7.0909098220799835,5.993961427306569,10.519915662682669,1.3862943611198906,1.9266607911585223,1.0986122886681098,7.5833955,11.6044235,6,1
593,MOUNT HERMON I,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,2692.0,1583.0,50.0,100.0,0.0,0.0,12.0,24.0,9.0,5.0,3,8,FF,DD,2.0,1.0,1.0,G,D,0.0,0.0,0.0,0.0,1.0,0.0,1.70056854074542,0.0185735512630014,0.0631711939355653,0.5,4275.0,0.0350877192982456,0,-5,7.898411092811599,7.367708572374371,3.9318256327243257,4.61512051684126,8.360773272144936,0.4054651081081644,0.9934623214898484,1.0986122886681098,8.52777,10.728169,3,1
594,TEL SHAMS,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,16100.0,19400.0,525.0,1200.0,0.0,0.0,60.0,110.0,270.0,329.0,7,5,FF,DO,3.22916666666667,5.0,5.0,R,D,0.0,0.0,0.0,0.0,1.0,0.0,0.8298969072164949,0.0326086956521739,0.0618556701030927,0.4375,35500.0,0.0485915492957746,0,2,9.686636660844938,9.873079890114704,6.26530121273771,7.0909098220799835,10.477316144080852,0.3629054936893685,0.6042596304120877,1.4420049681338971,9.062151,12.192416,3,1
595,TEL SHAAR,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,14700.0,21500.0,280.0,900.0,0.0,0.0,60.0,130.0,318.0,387.0,7,3,FF,DD,2.0,3.0,3.0,G,D,0.0,0.0,0.0,0.0,1.0,0.0,0.6837209302325581,0.019047619047619,0.041860465116279,0.3111111111111111,36200.0,0.0325966850828729,1,4,9.595670797663969,9.975854724662028,5.638354669333745,6.803505257608338,10.49684202174171,0.2708749541353997,0.5210061836981082,1.0986122886681098,11.748199,9.400506,3,1
596,TEL EL HARA,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,12500.0,14300.0,450.0,50.0,0.0,0.0,71.0,60.0,318.0,318.0,1,9,FF,DD,1.0,12.0,20.0,G,D,0.0,0.0,0.0,0.0,1.0,0.0,0.8741258741258742,0.036,0.0034965034965034,9.0,26800.0,0.0186567164179104,0,-8,9.433563920090563,9.568084743872936,6.111467339502679,3.9318256327243257,10.196194479235656,2.302585092994046,0.6281423502509494,0.6931471805599453,6.9959316,10.945913,6,1
597,KFAR SHAMS-TEL ANTAR,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,11000.0,12000.0,100.0,200.0,0.0,0.0,40.0,70.0,212.0,269.0,8,2,EE,DD,1.0,20.0,20.0,G,D,2.0,0.0,0.0,0.0,1.0,0.0,0.9166666666666666,0.009090909090909,0.0166666666666666,0.5,23000.0,0.0130434782608695,0,6,9.305741456739437,9.39274525863144,4.61512051684126,5.303304908059076,10.043292972227004,0.4054651081081644,0.6505875661411493,0.6931471805599453,9.353948,11.848724,3,1
598,NABA,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,11500.0,11000.0,450.0,100.0,0.0,0.0,48.0,48.0,269.0,212.0,2,8,FF,DD,1.20833333333333,9.0,9.0,G,D,0.0,0.0,0.0,0.0,0.0,0.0,1.0454545454545454,0.0391304347826087,0.009090909090909,4.5,22500.0,0.0244444444444444,0,-6,9.35018926709258,9.305741456739437,6.111467339502679,4.61512051684126,10.021315031649332,1.7047480922384253,0.7156200364120039,0.7922380832041747,6.5466537,10.670724,6,1
599,ARAB COUNTEROFFENSIVE,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,35750.0,16100.0,550.0,160.0,0.0,0.0,198.0,60.0,566.0,270.0,2,8,FF,DD,1.0,25.0,25.0,G,D,0.0,0.0,0.0,0.0,0.0,0.0,2.220496894409938,0.0153846153846153,0.0099378881987577,3.4375,51850.0,0.0136933461909353,0,-6,10.484333519758916,9.686636660844938,6.311734809152915,5.081404364984463,10.85612949987478,1.490091154801534,1.169535662685119,0.6931471805599453,6.5632014,10.75765,6,1
600,MOUNT HERMON II,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,5700.0,4750.0,150.0,200.0,0.0,0.0,12.0,27.0,0.0,0.0,3,6,FF,DD,1.0,1.0,1.0,G,D,0.0,0.0,0.0,0.0,1.0,0.0,1.2,0.0263157894736842,0.0421052631578947,0.75,10450.0,0.0334928229665071,0,-3,8.648396877031582,8.46611040118692,5.017279836814924,5.303304908059076,9.254452946594505,0.5596157879354227,0.7884573603642702,0.6931471805599453,8.323884,11.095859,3,1
601,MOUNT HERMON III,"ARAB-ISRAELI WAR, 1973 (OCTOBER WAR)",Yom Kippur War of 1973,11400.0,4750.0,100.0,250.0,0.0,0.0,24.0,27.0,0.0,0.0,7,3,FF,DD,2.0,2.0,2.0,G,D,0.0,0.0,0.0,0.0,1.0,0.0,2.4,0.0087719298245614,0.0526315789473684,0.4,16150.0,0.0216718266253869,0,4,9.34145634983372,8.46611040118692,4.61512051684126,5.5254529391317835,9.689737246238511,0.3364722366212129,1.2237754316221157,1.0986122886681098,8.627657,11.6449585,3,1
602,SIDI BOU ZID I,WORLD WAR II,World War II of 1939-1945,6400.0,5333.0,20.0,920.0,0.0,0.0,35.0,47.0,135.0,69.0,8,3,DE,DO,2.0,22.0,22.0,F,D,2.0,0.0,1.0,0.0,1.0,1.0,1.200075004687793,0.003125,0.1725107819238702,0.0217391304347826,11733.0,0.0801159123838745,0,5,8.764209507142004,8.58185670474196,3.044522437723423,6.825460036255307,9.370245889485805,0.0215062052209635,0.7884914528230216,1.0986122886681098,8.088452,14.076942,3,1
603,SIDI BOU ZID II,WORLD WAR II,World War II of 1939-1945,2738.0,8380.0,367.0,50.0,0.0,0.0,26.0,35.0,66.0,135.0,2,9,FF,DO,2.0,4.0,4.0,F,D,0.0,0.0,0.0,0.0,1.0,0.0,0.3267303102625298,0.1340394448502556,0.0059665871121718,7.34,11118.0,0.037506745817593,1,-7,7.915348169263078,9.033722518098909,5.908082938168931,3.9318256327243257,9.31641063570325,2.1210632163706555,0.2827175020372861,1.0986122886681098,12.593018,8.960712,1,1
604,KASSERINE PASS,WORLD WAR II,World War II of 1939-1945,7000.0,5303.0,200.0,527.0,0.0,0.0,46.0,30.0,54.0,13.0,7,3,FF,DD,2.0,4.0,4.0,G,W,0.0,1.0,1.0,0.0,1.0,1.0,1.3200075429002451,0.0285714285714285,0.0993777107297756,0.3795066413662239,12303.0,0.0590912785499471,0,4,8.853808274977197,8.576216531865699,5.303304908059076,6.269096283706261,9.417679691745423,0.3217259289921571,0.8415704369230389,1.0986122886681098,7.3904214,15.537829,2,1
605,RAPIDO NORTH I,WORLD WAR II,World War II of 1939-1945,8000.0,2200.0,408.0,13.0,0.0,0.0,105.0,42.0,50.0,14.0,2,8,FF,DO,2.0,1.0,1.0,F,W,0.0,0.0,0.0,0.0,1.0,0.0,3.636363636363636,0.051,0.0059090909090909,28.797692307692166,10200.0,0.0412745098039215,0,-6,8.987321812850125,7.696667081526462,6.013715156042802,2.6390573296152584,9.23024103368252,3.3944309511735895,1.5339303599259553,1.0986122886681098,6.9744334,11.016944,6,1
606,RAPIDO NORTH II,WORLD WAR II,World War II of 1939-1945,7600.0,2200.0,666.0,13.0,0.0,0.0,105.0,42.0,50.0,14.0,2,8,FF,DO,2.0,1.0,1.0,F,W,0.0,0.0,0.0,0.0,1.0,0.0,3.4545454545454546,0.0876315789473684,0.0059090909090909,28.797692307692166,9800.0,0.0692857142857142,0,-6,8.936035096566041,7.696667081526462,6.502790045915623,2.6390573296152584,9.19023970026918,3.3944309511735895,1.493925025312256,1.0986122886681098,6.933439,10.992214,6,1
607,RAPIDO SOUTH I,WORLD WAR II,World War II of 1939-1945,7700.0,1800.0,162.0,13.0,0.0,0.0,122.0,42.0,15.0,14.0,2,8,FF,DO,2.0,1.0,1.0,F,W,0.0,0.0,0.0,0.0,1.0,0.0,4.277777777777778,0.021038961038961,0.0072222222222222,12.461538461538462,9500.0,0.0184210526315789,0,-6,8.94910546953925,7.496097345175956,5.093750200806762,2.6390573296152584,9.15915233520675,2.5998366164619773,1.663505133704376,1.0986122886681098,6.8548245,10.941916,6,1
608,RAPIDO SOUTH II,WORLD WAR II,World War II of 1939-1945,7538.0,1800.0,575.0,13.0,0.0,0.0,122.0,42.0,15.0,14.0,2,8,FF,DO,2.0,1.0,1.0,F,W,0.0,0.0,0.0,0.0,1.0,0.0,4.187777777777778,0.0762801804192093,0.0072222222222222,28.797692307692166,9338.0,0.0629685157421289,0,-6,8.927844826211702,7.496097345175956,6.3561076606958915,2.6390573296152584,9.141954459109716,3.3944309511735895,1.6463054316466263,1.0986122886681098,6.999047,11.001326,6,1
609,BOWLING ALLEY I,WORLD WAR II (EUROPEAN THEATER),World War II of 1939-1945,14600.0,4500.0,1129.0,442.0,0.0,0.0,100.0,70.0,40.0,37.0,6,6,FF,DD,2.0,2.0,2.0,F,D,2.0,0.0,1.0,0.0,1.0,0.0,3.2444444444444445,0.0773287671232876,0.0982222222222222,2.5542986425339365,19100.0,0.0822513089005235,0,0,9.588845298501564,8.412054873292933,7.029972911706386,6.093569770045136,9.857495968685136,1.268157756177923,1.44561093827631,1.0986122886681098,7.876162,13.276602,3,1
610,BOWLING ALLEY II,WORLD WAR II (EUROPEAN THEATER),World War II of 1939-1945,15736.0,5050.0,613.0,750.0,0.0,0.0,100.0,70.0,60.0,25.0,7,6,FF,DD,2.0,2.4,2.4,F,D,2.0,0.0,1.0,0.0,1.0,0.0,3.116039603960396,0.0389552618200305,0.1485148514851485,0.8173333333333334,20786.0,0.0655729818146829,0,1,9.663769906600864,8.527341522468053,6.419994928147142,6.621405651764134,9.94208307029549,0.5973702251661765,1.4148914398789616,1.0986122886681098,8.011666,13.364425,3,1
611,BOWLING ALLEY III,WORLD WAR II (EUROPEAN THEATER),World War II of 1939-1945,10000.0,4625.0,439.0,199.0,0.0,0.0,100.0,70.0,20.0,7.0,3,6,FF,DD,2.0,2.6,2.6,F,D,2.0,0.0,1.0,0.0,1.0,0.0,2.1621621621621623,0.0439,0.043027027027027,2.2060301507537687,14625.0,0.0436239316239316,0,-3,9.210440366976515,8.439447842791385,6.0867747269123065,5.298317366548036,9.590556045830896,1.1650334586202975,1.1512560221535315,1.0986122886681098,7.8070707,13.174669,3,1
612,MORTAIN I,WORLD WAR II (EUROPEAN THEATER),World War II of 1939-1945,8150.0,3700.0,700.0,400.0,0.0,0.0,18.0,34.0,50.0,0.0,3,6,FF,DD,2.0,2.0,2.0,R,D,2.0,0.0,0.0,0.0,1.0,0.0,2.202702702702702,0.0858895705521472,0.1081081081081081,1.75,11850.0,0.0928270042194092,0,-3,9.005895898094458,8.216358332386156,6.55250788703459,5.993961427306569,9.380167531188448,1.01160091167848,1.163995047930961,1.0986122886681098,7.578911,12.095645,3,1
613,MORTAIN II,WORLD WAR II (EUROPEAN THEATER),World War II of 1939-1945,8500.0,4600.0,375.0,600.0,0.0,0.0,24.0,34.0,30.0,8.0,4,7,FF,DD,2.0,3.0,3.0,G,D,2.0,0.0,0.0,0.0,1.0,0.0,1.8478260869565215,0.0441176470588235,0.1304347826086956,0.625,13100.0,0.0744274809160305,0,-3,9.04793908261736,8.434028950155469,5.929589143389895,6.398594934535208,9.48044384215367,0.4855078157817008,1.0465559267120566,1.0986122886681098,7.755265,12.28503,3,1
614,SCHMIDT I,WORLD WAR II,World War II of 1939-1945,6200.0,5025.0,640.0,850.0,0.0,0.0,71.0,38.0,44.0,60.0,4,7,FF,DO,2.0,1.7,1.7,R,W,0.0,0.0,0.0,0.0,0.0,0.0,1.2338308457711442,0.1032258064516129,0.1691542288557214,0.7529411764705882,11225.0,0.132739420935412,0,-3,8.732465848349879,8.522379718103538,6.46302945692067,6.7464121285733745,9.325987795502144,0.5612950494551426,0.8037179796831785,1.0986122886681098,6.094191,11.96214,6,1
615,SCHMIDT II,WORLD WAR II,World War II of 1939-1945,4350.0,3450.0,163.0,100.0,0.0,0.0,53.0,38.0,0.0,0.0,3,9,FF,DO,2.0,2.0,2.0,G,W,0.0,0.0,0.0,0.0,0.0,0.0,1.2608695652173914,0.037471264367816,0.0289855072463768,1.63,7800.0,0.0337179487179487,0,-6,8.37816098272068,8.146419323098003,5.099866427824199,4.61512051684126,8.962007209588313,0.9669838461896731,0.8157495026522776,1.0986122886681098,6.2927065,11.405133,6,1
616,SCHMIDT III,WORLD WAR II,World War II of 1939-1945,4950.0,3700.0,350.0,200.0,0.0,0.0,53.0,38.0,0.0,6.0,4,6,FF,DO,2.0,1.2,1.2,R,W,0.0,0.0,0.0,0.0,0.0,0.0,1.337837837837838,0.0707070707070707,0.054054054054054,1.75,8650.0,0.0635838150289017,0,-2,8.507344855361422,8.216358332386156,5.860786223465865,5.303304908059076,9.065430200180376,1.01160091167848,0.8492265012936092,1.0986122886681098,6.255021,11.557697,6,1
617,WAHLERSCHEID,WORLD WAR II,World War II of 1939-1945,8300.0,1400.0,370.0,250.0,0.0,0.0,124.0,12.0,28.0,0.0,7,4,FF,DD,2.0,1.0,1.0,R,W,0.0,0.0,0.0,0.0,1.0,0.0,5.928571428571429,0.044578313253012,0.1785714285714285,1.48,9700.0,0.0639175257731958,0,3,9.024131268455037,7.244941546337007,5.916202062607435,5.5254529391317835,9.179984251961285,0.9082585601768908,1.935653648888124,1.0986122886681098,8.240667,11.495973,6,1
618,KRINKELT-ROCHERATH I,WORLD WAR II (EUROPEAN THEATER),World War II of 1939-1945,3300.0,1357.0,100.0,400.0,0.0,0.0,36.0,12.0,11.0,5.0,5,4,FF,DD,2.0,2.5,2.5,G,W,0.0,0.0,1.0,0.0,1.0,0.0,2.4318349299926307,0.0303030303030303,0.2947678703021371,0.25,4657.0,0.1073652566029632,0,1,8.101980731853192,7.213768308118642,4.61512051684126,5.993961427306569,8.446341450444287,0.2231435513142097,1.233095083147508,1.0986122886681098,8.828526,10.683291,3,1
619,KRINKELT-ROCHERATH II,WORLD WAR II (EUROPEAN THEATER),World War II of 1939-1945,9100.0,6600.0,900.0,720.0,0.0,0.0,99.0,52.0,121.0,33.0,3,7,FF,DD,2.0,3.0,3.0,R,W,0.0,0.0,1.0,0.0,1.0,1.0,1.378787878787879,0.0989010989010989,0.109090909090909,1.25,15700.0,0.1031847133757961,0,-4,9.116139576577355,8.79497643168877,6.803505257608338,6.580639137284949,9.66147968357552,0.8109302162163288,0.8665910633218825,1.0986122886681098,7.9892535,15.341236,2,1
620,SCHNEE EIFEL CENTER,WORLD WAR II (EUROPEAN THEATER),World War II of 1939-1945,4100.0,3900.0,200.0,3700.0,0.0,0.0,68.0,18.0,10.0,0.0,7,2,FF,DD,2.0,1.0,1.0,G,D,3.0,0.0,1.0,0.0,1.0,0.0,1.051282051282051,0.048780487804878,0.9487179487179488,0.054054054054054,8000.0,0.4875,0,5,8.31898612539206,8.268988209506656,5.303304908059076,8.216358332386156,8.987321812850125,0.0526437334854219,0.7184649885442352,1.0986122886681098,10.378525,10.663839,4,-1
